attacker,defender,overtake,year,race_name,round_number,event_date,lap_number,total_laps,race_progress,attacker_position,defender_position,attacker_lap_time,defender_lap_time,gap_ahead,pace_delta,attacker_speed_i1,defender_speed_i1,attacker_speed_i2,defender_speed_i2,attacker_finish_line_speed,defender_finish_line_speed,attacker_straight_speed,defender_straight_speed,speed_i1_delta,speed_i2_delta,speed_fl_delta,speed_st_delta,safety_car,yellow_flag,attacker_tyre_compound,defender_tyre_compound,attacker_tyre_age,defender_tyre_age,tyre_age_difference,attacker_stint,defender_stint,attacker_fresh_tyre,defender_fresh_tyre,pit_stop_involved,track,sector,sector_type,is_in_drs_zone,drs_zone_length,track_type,attacker_qualification_rank,defender_qualification_rank,air_temp,track_temp,humidity,rainfall,wind_speed,overtake_within_2,overtake_within_3,sector1_delta,sector2_delta,sector3_delta,strongest_sector,compound_mismatch,attacker_team,defender_team,same_team,gap_to_car_ahead,gap_to_car_behind,drs_train_size,race_phase,stint_phase,attacker_overtake_rate_last5,defender_defend_rate_last5,attacker_team_pace_rank,defender_team_pace_rank,team_delta,attacker_positions_gained_avg,defender_positions_gained_avg,attacker_quali_vs_teammate,defender_quali_vs_teammate,attacker_race_pace_vs_teammate,defender_race_pace_vs_teammate
ZHO,ALO,False,2022,Spanish Grand Prix,6,2022-05-22,3,66,0.0455,16,15,90.169,90.573,0.9969999999998436,0.40399999999999636,238.0,234.0,260.0,237.0,277.0,277.0,307.0,301.0,4.0,23.0,0.0,6.0,False,False,SOFT,SOFT,3,3,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,15,20,36.7,49.4,7.0,False,2.9,False,False,0.0470000000000006,-0.12400000000000233,0.48100000000000165,2,False,Alfa Romeo,Alpine,False,0.5579999999999927,0.29700000000002547,12,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALB,ZHO,False,2022,Spanish Grand Prix,6,2022-05-22,3,66,0.0455,17,16,91.561,90.169,0.29700000000002547,-1.3920000000000101,241.0,238.0,237.0,260.0,276.0,277.0,306.0,307.0,3.0,-23.0,-1.0,-1.0,False,False,SOFT,SOFT,3,3,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,18,15,36.7,49.4,7.0,False,2.9,False,False,0.053000000000000824,-0.7379999999999995,-0.7070000000000007,0,False,Williams,Alfa Romeo,False,0.9969999999998436,0.9540000000001783,12,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT,ALB,False,2022,Spanish Grand Prix,6,2022-05-22,3,66,0.0455,18,17,91.102,91.561,0.9540000000001783,0.4590000000000032,234.0,241.0,237.0,237.0,276.0,276.0,308.0,306.0,-7.0,0.0,0.0,2.0,False,False,SOFT,SOFT,3,3,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,19,18,36.7,49.4,7.0,False,2.9,False,False,0.07600000000000051,0.39800000000000324,-0.015000000000000568,1,False,Williams,Williams,True,0.29700000000002547,38.572000000000116,12,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSC,BOT,False,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,7,6,90.6,88.499,0.49299999999993815,-2.100999999999999,248.0,257.0,260.0,260.0,270.0,268.0,299.0,317.0,-9.0,0.0,2.0,-18.0,False,False,SOFT,SOFT,6,7,-1,1,1,False,False,False,BARCELONA,1,mixed,False,0,medium-speed,10,7,36.9,49.4,6.0,False,3.5,False,False,-1.6340000000000003,-0.1739999999999995,-0.2930000000000028,-1,False,Haas F1 Team,Alfa Romeo,False,3.3989999999998872,2.012000000000171,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OCO,RIC,True,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,9,8,89.087,89.651,0.9290000000000873,0.563999999999993,242.0,254.0,249.0,253.0,278.0,268.0,320.0,297.0,-12.0,-4.0,10.0,23.0,False,False,SOFT,SOFT,4,7,-3,1,1,True,False,False,BARCELONA,1,mixed,False,0,medium-speed,12,9,36.9,49.4,6.0,False,3.5,True,True,0.19899999999999807,0.13700000000000045,0.22800000000000153,2,False,Alpine,McLaren,False,2.012000000000171,1.356999999999971,2,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSU,NOR,False,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,11,10,89.457,89.647,0.8409999999998945,0.19000000000001194,234.0,252.0,249.0,253.0,278.0,268.0,322.0,0.0,-18.0,-4.0,10.0,322.0,False,False,SOFT,SOFT,4,4,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,13,11,36.9,49.4,6.0,False,3.5,False,False,0.245000000000001,-0.16499999999999915,0.11000000000000298,0,False,AlphaTauri,McLaren,False,1.356999999999971,0.7699999999999818,4,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,TSU,False,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,12,11,89.589,89.457,0.7699999999999818,-0.132000000000005,256.0,234.0,257.0,249.0,277.0,278.0,325.0,322.0,22.0,8.0,-1.0,3.0,False,False,SOFT,SOFT,4,4,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,14,13,36.9,49.4,6.0,False,3.5,False,False,0.28699999999999903,-0.20000000000000284,-0.2190000000000012,0,False,AlphaTauri,AlphaTauri,True,0.8409999999998945,0.69399999999996,4,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VET,GAS,False,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,13,12,89.876,89.589,0.69399999999996,-0.28700000000000614,237.0,256.0,244.0,257.0,270.0,277.0,315.0,325.0,-19.0,-13.0,-7.0,-10.0,False,False,SOFT,SOFT,7,4,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,16,14,36.9,49.4,6.0,False,3.5,False,False,-0.21000000000000085,-0.10799999999999699,0.030999999999998806,2,False,Aston Martin,AlphaTauri,False,0.7699999999999818,1.0239999999998872,4,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALO,STR,True,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,15,14,89.627,89.978,0.6410000000000764,0.3509999999999991,230.0,241.0,240.0,242.0,279.0,268.0,325.0,320.0,-11.0,-2.0,11.0,5.0,False,False,SOFT,SOFT,4,7,-3,1,1,True,False,False,BARCELONA,1,mixed,False,0,medium-speed,20,17,36.9,49.4,6.0,False,3.5,True,True,0.09500000000000242,0.14499999999999602,0.1109999999999971,1,False,Alpine,Aston Martin,False,1.0239999999998872,0.5929999999998472,3,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZHO,ALO,False,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,16,15,89.824,89.627,0.5929999999998472,-0.19700000000000273,246.0,230.0,250.0,240.0,278.0,279.0,319.0,325.0,16.0,10.0,-1.0,-6.0,False,False,SOFT,SOFT,4,4,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,15,20,36.9,49.4,6.0,False,3.5,False,False,0.045999999999999375,-0.25499999999999545,0.012000000000000455,0,False,Alfa Romeo,Alpine,False,0.6410000000000764,1.0950000000002547,3,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT,ALB,False,2022,Spanish Grand Prix,6,2022-05-22,4,66,0.0606,18,17,90.425,90.224,0.49499999999989086,-0.2009999999999934,233.0,236.0,244.0,239.0,277.0,271.0,325.0,326.0,-3.0,5.0,6.0,-1.0,False,False,SOFT,SOFT,4,4,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,19,18,36.9,49.4,6.0,False,3.5,False,False,-0.2049999999999983,0.13000000000000256,-0.12599999999999767,1,False,Williams,Williams,True,1.0950000000002547,34.965000000000146,2,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC,OCO,False,2022,Spanish Grand Prix,6,2022-05-22,5,66,0.0758,9,8,90.979,88.992,0.3649999999997817,-1.9869999999999948,243.0,244.0,250.0,262.0,267.0,276.0,299.0,0.0,-1.0,-12.0,-9.0,299.0,False,False,SOFT,SOFT,8,5,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,9,12,37.0,49.5,6.0,False,3.2,False,False,-1.0110000000000028,-0.34499999999999886,-0.6310000000000002,-1,False,McLaren,Alpine,False,1.4279999999998836,2.2819999999992433,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSU,NOR,False,2022,Spanish Grand Prix,6,2022-05-22,5,66,0.0758,11,10,90.038,89.915,0.6510000000007494,-0.12299999999999045,0.0,247.0,247.0,247.0,276.0,268.0,325.0,299.0,-247.0,0.0,8.0,26.0,False,False,SOFT,SOFT,5,5,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,13,11,37.0,49.5,6.0,False,3.2,False,False,-0.018000000000000682,-0.125,0.019999999999999574,2,False,AlphaTauri,McLaren,False,2.2819999999992433,0.9020000000000437,4,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,TSU,False,2022,Spanish Grand Prix,6,2022-05-22,5,66,0.0758,12,11,89.981,90.038,0.9020000000000437,0.05700000000000216,237.0,0.0,262.0,247.0,275.0,276.0,324.0,325.0,237.0,15.0,-1.0,-1.0,False,False,SOFT,SOFT,5,5,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,14,13,37.0,49.5,6.0,False,3.2,False,False,0.5860000000000021,-0.28000000000000114,-0.24900000000000233,0,False,AlphaTauri,AlphaTauri,True,0.6510000000007494,0.9809999999997672,4,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VET,GAS,False,2022,Spanish Grand Prix,6,2022-05-22,5,66,0.0758,13,12,90.074,89.981,0.9809999999997672,-0.09300000000000352,240.0,237.0,246.0,262.0,268.0,275.0,303.0,324.0,3.0,-16.0,-7.0,-21.0,False,False,SOFT,SOFT,8,5,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,16,14,37.0,49.5,6.0,False,3.2,False,False,-0.397000000000002,0.1880000000000024,0.11600000000000321,1,False,Aston Martin,AlphaTauri,False,0.9020000000000437,1.4160000000001673,4,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STR,ALO,False,2022,Spanish Grand Prix,6,2022-05-22,5,66,0.0758,15,14,91.223,89.174,0.2899999999999636,-2.0489999999999924,235.0,246.0,238.0,263.0,266.0,277.0,301.0,320.0,-11.0,-25.0,-11.0,-19.0,False,False,SOFT,SOFT,8,5,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,17,20,37.0,49.5,6.0,False,3.2,False,False,-1.190999999999999,-0.6090000000000018,-0.24899999999999878,-1,False,Aston Martin,Alpine,False,1.4160000000001673,1.0799999999999272,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAT,ALB,False,2022,Spanish Grand Prix,6,2022-05-22,5,66,0.0758,18,17,90.854,90.495,0.6959999999999127,-0.35899999999999466,231.0,240.0,253.0,246.0,273.0,271.0,326.0,307.0,-9.0,7.0,2.0,19.0,False,False,SOFT,SOFT,5,5,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,19,18,37.0,49.5,6.0,False,3.2,False,False,-0.05700000000000216,0.05500000000000682,-0.3569999999999993,1,False,Williams,Williams,True,1.4949999999998909,32.86700000000019,2,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSC,OCO,False,2022,Spanish Grand Prix,6,2022-05-22,6,66,0.0909,8,7,90.939,88.76,0.4030000000002474,-2.178999999999988,254.0,249.0,249.0,262.0,272.0,266.0,302.0,324.0,5.0,-13.0,6.0,-22.0,False,False,SOFT,SOFT,8,6,2,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,10,12,37.0,49.3,6.0,False,3.7,False,False,-1.2340000000000018,-0.8120000000000047,-0.13299999999999912,-1,False,Haas F1 Team,Alpine,False,3.029000000000451,2.024999999999636,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSU,NOR,False,2022,Spanish Grand Prix,6,2022-05-22,6,66,0.0909,11,10,90.018,89.796,0.774000000000342,-0.2219999999999942,248.0,254.0,264.0,249.0,270.0,275.0,323.0,301.0,-6.0,15.0,-5.0,22.0,False,False,SOFT,SOFT,6,6,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,13,11,37.0,49.3,6.0,False,3.7,False,False,-0.18400000000000105,-0.07000000000000028,0.03200000000000003,2,False,AlphaTauri,McLaren,False,1.2179999999998472,0.8450000000002547,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,TSU,False,2022,Spanish Grand Prix,6,2022-05-22,6,66,0.0909,12,11,89.945,90.018,0.8450000000002547,0.0730000000000075,249.0,248.0,254.0,264.0,276.0,270.0,325.0,323.0,1.0,-10.0,6.0,2.0,False,False,SOFT,SOFT,6,6,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,14,13,37.0,49.3,6.0,False,3.7,False,False,0.4469999999999992,-0.2430000000000021,-0.13100000000000023,0,False,AlphaTauri,AlphaTauri,True,0.774000000000342,1.0739999999996144,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALO,VET,True,2022,Spanish Grand Prix,6,2022-05-22,6,66,0.0909,14,13,90.389,90.45,0.5160000000005311,0.06100000000000705,226.0,251.0,233.0,249.0,277.0,269.0,327.0,302.0,-25.0,-16.0,8.0,25.0,False,False,SOFT,SOFT,6,9,-3,1,1,True,False,False,BARCELONA,1,mixed,False,0,medium-speed,20,16,37.0,49.3,6.0,False,3.7,True,True,0.3119999999999976,-0.0799999999999983,-0.17099999999999937,0,False,Alpine,Aston Martin,False,1.0739999999996144,2.0670000000000073,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STR,ZHO,False,2022,Spanish Grand Prix,6,2022-05-22,6,66,0.0909,16,15,91.457,90.711,0.3079999999999927,-0.7459999999999951,0.0,247.0,243.0,244.0,274.0,268.0,0.0,0.0,-247.0,-1.0,6.0,0.0,False,False,SOFT,SOFT,9,6,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,17,15,37.0,49.3,6.0,False,3.7,False,False,-1.3610000000000007,-0.41800000000000637,1.0330000000000013,2,False,Aston Martin,Alfa Romeo,False,2.0670000000000073,1.8469999999997526,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSU,NOR,False,2022,Spanish Grand Prix,6,2022-05-22,7,66,0.1061,10,9,90.32,90.165,0.9960000000000946,-0.15499999999998693,237.0,214.0,251.0,255.0,269.0,274.0,303.0,313.0,23.0,-4.0,-5.0,-10.0,False,False,SOFT,SOFT,7,7,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,13,11,36.9,49.5,6.0,False,3.5,False,False,-0.19000000000000128,-0.013999999999995794,0.04899999999999949,2,False,AlphaTauri,McLaren,False,1.032999999999447,12.432999999999993,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VET,ALO,False,2022,Spanish Grand Prix,6,2022-05-22,7,66,0.1061,14,13,91.635,89.656,0.45500000000083674,-1.9789999999999992,238.0,244.0,234.0,240.0,268.0,278.0,294.0,322.0,-6.0,-6.0,-10.0,-28.0,False,False,SOFT,SOFT,10,7,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,16,20,36.9,49.5,6.0,False,3.5,False,True,-1.4420000000000002,-0.38400000000000034,-0.1529999999999987,-1,False,Aston Martin,Alpine,False,2.0340000000005602,2.844000000000051,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STR,ZHO,False,2022,Spanish Grand Prix,6,2022-05-22,7,66,0.1061,16,15,91.49,90.865,0.43800000000010186,-0.625,228.0,234.0,243.0,248.0,273.0,269.0,320.0,301.0,-6.0,-5.0,4.0,19.0,False,False,SOFT,SOFT,10,7,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,17,15,36.9,49.5,6.0,False,3.5,False,True,-0.2220000000000013,-0.21699999999999875,-0.18599999999999994,-1,False,Aston Martin,Alfa Romeo,False,2.844000000000051,1.6400000000003274,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER,RUS,False,2022,Spanish Grand Prix,6,2022-05-22,8,66,0.1212,4,3,88.703,88.892,0.9719999999997526,0.18899999999999295,249.0,252.0,266.0,259.0,275.0,268.0,323.0,289.0,-3.0,7.0,7.0,34.0,False,False,SOFT,SOFT,11,11,0,1,1,False,False,False,BARCELONA,1,mixed,False,0,medium-speed,5,4,36.8,49.5,6.0,False,2.4,False,False,0.4660000000000011,-0.2290000000000063,-0.047999999999998266,0,False,Red Bull Racing,Mercedes,False,4.601999999999862,7.078000000000429,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOR,RIC,True,2022,Spanish Grand Prix,6,2022-05-22,8,66,0.1212,9,8,89.859,90.159,0.7989999999999782,0.30000000000001137,245.0,248.0,249.0,263.0,275.0,267.0,317.0,0.0,-3.0,-14.0,8.0,317.0,False,False,SOFT,SOFT,8,11,-3,1,1,True,False,False,BARCELONA,1,mixed,False,0,medium-speed,11,9,36.8,49.5,6.0,False,2.4,True,True,0.11400000000000077,0.02400000000000091,0.16199999999999903,2,False,McLaren,McLaren,True,1.1279999999997017,1.15099999999984,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,SAI,False,2022,Spanish Grand Prix,6,2022-05-22,8,66,0.1212,12,11,90.773,90.09,0.7479999999995925,-0.6829999999999927,257.0,254.0,263.0,263.0,269.0,277.0,326.0,305.0,3.0,0.0,-8.0,21.0,False,False,SOFT,SOFT,8,11,-3,1,1,True,False,False,BARCELONA,1,mixed,False,0,medium-speed,14,3,36.8,49.5,6.0,False,2.4,False,False,0.010000000000001563,-0.28999999999999915,-0.4029999999999987,0,False,AlphaTauri,Ferrari,False,1.042000000000371,0.35200000000077125,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALO,GAS,True,2022,Spanish Grand Prix,6,2022-05-22,8,66,0.1212,13,12,90.653,90.773,0.35200000000077125,0.11999999999999034,231.0,257.0,249.0,263.0,279.0,269.0,328.0,326.0,-26.0,-14.0,10.0,2.0,False,False,SOFT,SOFT,8,8,0,1,1,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,20,14,36.8,49.5,6.0,False,2.4,True,True,-0.11700000000000088,0.08800000000000097,0.1490000000000009,2,False,Alpine,AlphaTauri,False,0.7479999999995925,1.5239999999994325,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER,RUS,False,2022,Spanish Grand Prix,6,2022-05-22,9,66,0.1364,3,2,89.475,89.504,0.7830000000003565,0.029000000000010573,247.0,244.0,258.0,258.0,275.0,268.0,325.0,295.0,3.0,0.0,7.0,30.0,False,False,SOFT,SOFT,12,12,0,1,1,False,False,False,BARCELONA,1,mixed,False,0,medium-speed,5,4,37.0,49.5,6.0,False,3.2,False,False,0.402000000000001,-0.17200000000000415,-0.2010000000000005,0,False,Red Bull Racing,Mercedes,False,7.445999999999913,6.162000000000262,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC,NOR,False,2022,Spanish Grand Prix,6,2022-05-22,9,66,0.1364,9,8,91.767,89.795,0.4989999999997963,-1.9719999999999942,246.0,0.0,257.0,252.0,265.0,272.0,0.0,323.0,246.0,5.0,-7.0,-323.0,False,False,SOFT,SOFT,12,9,3,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,9,11,37.0,49.5,6.0,False,3.2,False,False,-1.0229999999999997,-0.5120000000000005,-0.4369999999999976,-1,False,McLaren,McLaren,True,1.4660000000003492,2.027999999999338,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAI,TSU,False,2022,Spanish Grand Prix,6,2022-05-22,9,66,0.1364,11,10,90.381,90.644,0.8950000000004366,0.26300000000000523,250.0,247.0,257.0,262.0,275.0,274.0,323.0,0.0,3.0,-5.0,1.0,323.0,False,False,SOFT,SOFT,12,9,3,1,1,False,True,True,BARCELONA,1,mixed,False,0,medium-speed,3,13,37.0,49.5,6.0,False,3.2,False,True,0.25200000000000244,-0.09100000000000108,0.10200000000000031,0,False,Ferrari,AlphaTauri,False,2.027999999999338,1.6629999999995562,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS,ALO,False,2022,Spanish Grand Prix,6,2022-05-22,9,66,0.1364,13,12,91.738,89.669,0.2319999999999709,-2.0690000000000026,254.0,246.0,257.0,244.0,267.0,274.0,305.0,324.0,8.0,13.0,-7.0,-19.0,False,False,SOFT,SOFT,9,9,0,1,1,True,True,True,BARCELONA,1,mixed,False,0,medium-speed,14,20,37.0,49.5,6.0,False,3.2,False,False,-1.2340000000000018,-0.37400000000000233,-0.4609999999999985,-1,False,AlphaTauri,Alpine,False,1.6629999999995562,1.8230000000003201,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER,RUS,False,2022,Spanish Grand Prix,6,2022-05-22,10,66,0.1515,3,2,89.546,89.42,0.7540000000008149,-0.12600000000000477,244.0,250.0,256.0,253.0,275.0,268.0,323.0,291.0,-6.0,3.0,7.0,32.0,False,False,SOFT,SOFT,13,13,0,1,1,False,False,False,BARCELONA,1,mixed,False,0,medium-speed,5,4,36.9,49.3,6.0,False,3.7,False,True,0.45000000000000284,-0.20400000000000063,-0.3719999999999999,0,False,Red Bull Racing,Mercedes,False,8.58599999999933,0.8259999999991123,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VER,PER,True,2022,Spanish Grand Prix,6,2022-05-22,10,66,0.1515,4,3,89.262,89.546,0.8259999999991123,0.284000000000006,246.0,244.0,263.0,256.0,276.0,275.0,322.0,323.0,2.0,7.0,1.0,-1.0,False,False,SOFT,SOFT,13,13,0,1,1,False,False,False,BARCELONA,1,mixed,False,0,medium-speed,2,5,36.9,49.3,6.0,False,3.7,True,True,0.24199999999999733,0.09100000000000108,-0.04899999999999949,0,False,Red Bull Racing,Red Bull Racing,True,0.7540000000008149,6.674000000000888,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSC,NOR,False,2022,Spanish Grand Prix,6,2022-05-22,10,66,0.1515,8,7,92.107,89.857,0.5290000000004511,-2.25,240.0,244.0,242.0,255.0,268.0,264.0,297.0,320.0,-4.0,-13.0,4.0,-23.0,False,False,SOFT,SOFT,12,10,2,1,1,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,10,11,36.9,49.3,6.0,False,3.7,False,False,-1.1969999999999992,-0.6970000000000027,-0.35600000000000165,-1,False,Haas F1 Team,McLaren,False,4.854000000000269,2.0020000000004075,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSU,RIC,True,2022,Spanish Grand Prix,6,2022-05-22,10,66,0.1515,10,9,90.872,91.519,0.9049999999997453,0.6470000000000056,238.0,240.0,257.0,259.0,276.0,264.0,320.0,298.0,-2.0,-2.0,12.0,22.0,False,False,SOFT,SOFT,10,13,-3,1,1,True,False,True,BARCELONA,1,mixed,False,0,medium-speed,13,9,36.9,49.3,6.0,False,3.7,True,True,0.30799999999999983,0.11599999999999966,0.22299999999999898,0,False,AlphaTauri,McLaren,False,2.0020000000004075,0.6319999999996071,3,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PER,VER,False,2022,Spanish Grand Prix,6,2022-05-22,11,66,0.1667,4,3,90.777,89.192,0.5420000000003711,-1.585000000000008,247.0,241.0,259.0,270.0,268.0,268.0,322.0,323.0,6.0,-11.0,0.0,-1.0,False,False,SOFT,SOFT,14,14,0,1,1,False,False,False,BARCELONA,1,mixed,False,0,medium-speed,5,2,37.0,49.7,6.0,False,4.3,True,True,-0.10500000000000043,-1.0420000000000016,-0.4380000000000024,-1,False,Red Bull Racing,Red Bull Racing,True,1.4220000000004802,7.583999999999833,2,opening,mid,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSU,ALO,True,2022,Spanish Grand Prix,6,2022-05-22,13,66,0.197,12,11,88.956,89.343,0.88799999999992,0.38700000000000045,242.0,255.0,258.0,254.0,278.0,266.0,320.0,291.0,-13.0,4.0,12.0,29.0,False,False,MEDIUM,MEDIUM,2,3,-1,2,2,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,13,20,37.0,49.7,6.0,False,3.2,True,True,0.17300000000000182,0.24099999999999966,-0.027000000000001023,1,False,AlphaTauri,Alpine,False,3.438000000000102,0.9899999999997817,3,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIC,TSU,False,2022,Spanish Grand Prix,6,2022-05-22,13,66,0.197,13,12,89.034,88.956,0.9899999999997817,-0.07800000000000296,243.0,242.0,259.0,258.0,270.0,278.0,320.0,320.0,1.0,1.0,-8.0,0.0,False,False,SOFT,MEDIUM,5,2,3,2,2,False,True,False,BARCELONA,1,mixed,False,0,medium-speed,9,13,37.0,49.7,6.0,False,3.2,False,False,0.35999999999999943,-0.11899999999999977,-0.31899999999999906,0,True,McLaren,AlphaTauri,False,0.88799999999992,19.091999999999643,3,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALO,TSU,False,2022,Spanish Grand Prix,6,2022-05-22,14,66,0.2121,12,11,89.992,88.671,0.5010000000002037,-1.320999999999998,247.0,258.0,252.0,260.0,276.0,267.0,292.0,0.0,-11.0,-8.0,9.0,292.0,False,False,MEDIUM,MEDIUM,4,3,1,2,2,True,True,False,BARCELONA,1,mixed,False,0,medium-speed,20,13,37.0,49.7,6.0,False,3.2,False,False,-1.0770000000000017,-0.33900000000000574,0.09499999999999886,2,False,Alpine,AlphaTauri,False,4.7719999999999345,1.5690000000004147,2,opening,fresh,0.5,0.5,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
